movie,content,rating,time
秋日和,父女转向母女，一条有意思的线是母女一起被婚姻的问题困扰。比起笠智众的节制内敛，原节子的母亲形象个性可爱许多。办公楼阳台前面那个铁路和红色货车的镜头好喜欢。关灯，更衣，入塌。P.S.原节子演司叶子的妈！是不是啰嗦的杉村春子不能演这个角色啊？哈哈哈~,,2012-11-12 21:47:52
秋日和,小津最诙谐的一部,allstar40,2010-01-30 10:16:45
秋日和,乍一看是把《晚春》的父亲换成母亲，但是推敲起来女儿行动的逻辑仍然是父亲中心的，这就表示仍然是小津式家庭。但是原节子一如既往深明大义起来，总算不是没有母亲的家庭了。仍然是传统伦理对个人的侵蚀。,allstar40,2012-06-17 13:30:26
秋日和,小津安二郎,allstar50,2011-02-27 10:20:37
秋日和,里面妹纸都好漂亮,allstar40,2013-06-16 01:25:44
秋日和,这部爹味实在太冲了，受不太了，绫子也是可怜，没了一个爹，多了三个爹。还是左转《秋天的故事》吧……,allstar30,2021-05-22 20:56:19
秋日和,中年原节子～,allstar40,2010-04-16 19:14:02
秋日和,小津先生的题材和演员千篇一律，却藏有不少有意无意的衔接。《秋日和》和《秋刀鱼之味》堪称姐妹篇，前者是寡妇嫁女，后者是鳏夫嫁女，同样辅以一票老友记的群像诙谐描写；人物则与《彼岸花》呼应，尤数两段对酒馆老板娘的调侃冷幽默至极，像是一群老家伙各自嫁完女儿又开始为逝去的故友张罗其妻女婚事,allstar40,2012-10-10 21:49:51
秋日和,《晚春》妈妈版,allstar30,2020-04-26 12:56:57
秋日和,TLF的翻译太渣了...,allstar40,2013-07-06 22:59:20
秋日和,Ｃ＋／比较有趣的是在年轻一代人物的身体上设计了更多有意识姿态的枝节，相伴随的则是大量类似《早安》的无意识姿态复沓。但整体感觉仍然是可见情节驱动为主，并没有小津更好那一档作品里空间处理的轻盈。,allstar40,2025-01-18 06:02:58
秋日和,四星半。片末原节子饰演的秋子不愿再婚的选择，是小津狂扇父权偏执嘴脸的新鲜选择。三个老年男性，对年轻时求而不得女性和其美貌女儿婚姻一厢情愿的摆布，充满了男性在占有欲上的恶臭与自私，那些被妻子、女儿、陌生女孩吐槽的桥段，看似好笑，却是十足的讥讽。小津如果能在处理男性视角上更狠辣一些，一定效果更佳。,allstar50,2021-05-23 00:41:20
秋日和,原节子最后的神情，预感会记很久,allstar50,2016-10-19 23:26:49
秋日和,司叶子侧颜好美~~,allstar50,2012-10-22 18:30:14
饮食男女,看到最后，原来是老爸最猛~~,allstar40,2006-04-12 13:55:54
饮食男女,人生不能像做菜，把所有的料都准备好了才下锅。还有就是，原来男人会一直有性欲。,allstar40,2008-02-05 15:13:55
饮食男女,看似最不能守住传统和孤独的人，坚持到最后。,allstar50,2012-04-21 00:38:36
饮食男女,李安真是个闷骚，想骚不敢说，但又骚得难耐，只好骚得若隐若现，骚得欲说还休，把他那五千年来的性压抑骚成一套吃饭故事，一如他上台领奖，本是春风得意，却把脸摆成一幅认怂的样子，但再怂也掩不住嘴角的笑意，尼玛，我从未见过如此闷骚之人！,allstar40,2017-01-29 10:50:47
饮食男女,“其实一家人住在一个屋檐下，照样可以各过各的日子，可是从心里产生的那种顾忌，才是一个家之所以为家的意义。”极其平淡的生活细节，但无不透尽亲情与爱意。归亚蕾那口熟悉又有趣的湘音也让我开怀。有时候，生活和烹饪是一样的道理，需要用心去投入才能做出一份好味道。★★★★,allstar40,2011-06-12 16:59:22
饮食男女,假如94年有豆瓣 着一定会是当年最精彩的一个直播贴,allstar40,2012-10-03 01:11:45
饮食男女,你个杀千刀滴老朱，我以为你要勾引我，原来你是要拐走我滴女儿！,allstar50,2014-03-29 10:32:04
饮食男女,到现在才看这种基础款片子实在该打。吴倩莲的角色看得我如坐针毡。归亚蕾对小珊珊说：“小孩就嘴这么叼，长大必定嫁不出了。”镜头一扫吴，我才后迟钝地顿悟。问题或许甚至不在美貌和才情就在那份致命的骄傲。这才只是副线之一。李安这人坏到骨子里去了。,allstar50,2012-02-19 21:16:23
饮食男女,看完之后我就想当一辈子的姗姗。,allstar50,2013-06-10 11:50:47
饮食男女,我会告诉你我反复看了五遍开头？口水留成海,allstar50,2012-09-14 01:31:55
饮食男女,细腻又不做作，李安的一贯风格。,allstar40,2006-06-20 03:34:34
饮食男女,家倩:啥？我买的房子是违章建筑？啥？我妹妹怀孕了？啥？我大姐的苦情史是她的幻想？啥？我炮友要结婚了？（而且我真就是个炮友？）啥？我爸把锦荣拐跑了？啥？我爸做体检是为了证明他还能再生一个？这啥世道啊？这啥家庭啊？你们这么多人玩我一个确定不是串通好的吗？还有，爸，我刚决定放弃大好前程留下来陪您，您把房都卖了，合适么？,allstar50,2021-03-05 01:51:53
饮食男女,李安最好的作品。太流畅了，调遣得宜，全无废句。,allstar50,2006-10-19 17:00:43
饮食男女,昨天把这片子掏出来又看了遍，过去十三年看了总有三十遍了。开始是看做菜，之后看吴倩莲和赵文瑄，现在净注意杨贵媚、郎雄的小表情和归亚蕾的口音。昨天才注意到，这片平均颜值高得吓死人：三姐妹及夫婿都清爽标致，41岁的张艾嘉笑起来还有少女感。,allstar50,2016-07-15 16:57:19
饮食男女,我也是看完这部最后笑了的人之一，两个多小时的片子却一点也不觉得长，重要的事情发生的时候都有一桌丰盛的美食，原来这就是饮食男女，我们要吃饭，我们也要生活，生活怎么能总是波澜不惊呢，必须是有着很多的问题。没有一颗细腻的心是没办法拍出这样细腻的片子的。,allstar50,2012-10-06 23:01:10
饮食男女,惜食，平淡如水余味长~想起小时候吃麦丽素特别小心，还发明好多奇怪好玩的方法。人心粗了，吃什么都不精。,allstar50,2011-04-27 23:29:35
饮食男女,李安这次不仅把所有的细节都拍进了我的心坎，还给了一个“惊喜”。电影中复杂的菜式我们没法尝到，但他用镜头让我们把生活的酸甜苦辣都一一尝遍。最后的那个味儿，就是“幸福”，看他的电影，那也是我的幸福。,allstar50,2009-12-22 13:18:10
饮食男女,大导演拍小琐事，像庖丁一样，每一刀都恰到好处，这刀在故事里游刃有余，不见一丝烟火气，故事戛然而止时会觉得这故事仍然在这世上某个地方继续流淌。,allstar50,2015-12-09 08:48:57
饮食男女,中国人的闷骚拍得好到位，以及，我说归亚蕾哪来的一口标准长沙话，居然真的是长沙人啊哈哈哈,allstar40,2014-04-20 21:42:50
饮食男女,果然最后又是爸爸放大招了，不要小瞧爸爸啊！老爷子说自己的生活不能像做菜一样，材料齐全了才下锅；而这部电影也像是做菜，这里一点料，那里一点料，加起来便全是生活的滋味了。这大概是李安最好的剧本了吧！细腻又不造作，极品好电影。看得极饿。,allstar50,2012-07-08 08:04:05
饮食男女,饮食男女，人之大欲。李安太牛了，一句废话也没有。处处神转折。,allstar50,2015-06-13 12:19:37
饮食男女,太逗乐了，感觉是以一种克制禁欲的语言讲了一个艳光四射的故事。,allstar50,2021-02-18 00:02:40
饮食男女,李安如果能来拍红楼梦得多好啊。不作二想。,allstar40,2013-01-14 13:52:22
饮食男女,朱家倩：小丑竟是我自己,allstar50,2021-03-16 13:17:02
饮食男女,7/10。从父亲形象看得出李安受困于东西文化的道德模糊状态，片头十字路口紧接老宅子的远景俯拍象征喧闹都市与传统文化的冲突，行云流水的跳切表现老朱抓鱼、切鱼，母亲的照片和家倩长像相似暗示父女的微妙关系，第二次聚餐老朱切不下鱼的味觉失调指代伦理失调，聚餐的单人镜头象征子女各怀心事的隔阂，当老朱宣布和锦笼的老少恋并渴望搬家建立新家，餐厅外全景移动镜头酝酿不伦危机的爆发，结尾家倩喂父亲一勺汤，父亲味觉恢复指认家倩为妻子的继承人，李安既肯定老少配的西方自由恋爱又要维护东方伦理，只能委婉地表达这一悖论；家珍压抑的爱如火山爆发和父亲压抑的不伦之情是一回事，路边戴耳机听哈利路亚、家猫叫春都惊动家珍被宗教压抑的爱欲，接受道明邀请上台唱歌，站在操场主席台大喊谁写情书，大音响震住隔壁卡拉OK，音乐多次宣泄了压抑的爱欲。,allstar30,2019-02-03 14:04:41
饮食男女,20181205昨做完筆記。李安一直在表達「愛」，「愛的艱難」「愛的突如其來」「愛的不道德」。在他故事中，最堅強的人往往最不勇敢，因為顧忌太多，無法奮不顧身。他電影技法上的老師是小津安二郎和希區考克：推遲的衝突及shot-reverse-shot。他有很多男孩惡趣味，譬如貓叫春時，爸爸在抄養腎藥方，譬如讓大姐第一次動情，是看見受傷繼而康復的男性肉體。他很聰明，拍完喜宴後拿這部練手，練習如何讓觀眾認同原本道德有瑕疵的人物，是很高級的本事。對於故事，他的基本思路是，先創造一個看似堅固的運轉良好的系統，然後在某一時刻，殘忍地抽走某一細微零件，觀看整個系統的瞬間崩潰。,allstar50,2018-12-06 15:59:42
饮食男女,“家庭”二字，被李安拍透了。,allstar40,2012-12-09 00:15:51
饮食男女,说“可惜”，心中得先有“惜”。,allstar50,2012-12-08 20:14:29
饮食男女,生活的琐碎庸常没有打败生活本真的味道，在舌尖与味蕾上跳舞的一家人，也将最美好的一切归还给时光。李安是积淀了多少生活感怀才拍下了这样一部沾染岁月噪点的电影，每一帧都散发着食物的浓香，历久弥新。片中不时闪出幽默与智慧，结尾更是出人意料情理之中。也许演技技术照今天有所欠缺，但情怀不减。,allstar40,2015-06-09 23:36:06
饮食男女,我有件事要向大家宣布一下……,allstar50,2022-11-12 21:30:04
饮食男女,"4.5；重看更觉李安的绵里藏针，貌似笑点密集的家庭剧，其实哪有什么温柔静好，处处不无悲凉无奈——说要坚守的飞速离开，准备撤退的反而最终倚门独立（二女才是集结/综合父母之大成的，无论是相貌还是兴趣）；始于一桌饭，终于一桌饭，人生况味皆在其中，不能等待菜料到齐才下锅，谁不是摸着石头过河，在一浪接一浪的颠簸变故中奋力前行，一顶家庭的大帽罩着无言离心的他们，各种欲望在这张名为体面的餐桌上是无法启齿的（然而大小事都须围绕餐桌进行，这才是家庭的中心象征），因而藉由生理机能的口舌之欲表现被压制的欲望再合适不过，真真食色性也。
“我有件事要宣布”意味着传统家庭结构的坍塌，梁伯母一语道破“婚姻是业障”；看清生活龌龊真相后的干呕，重燃希望的恢复味觉，以及震惊的结尾，李安处理起来真是圆融通透又不乏犀利狠辣。",allstar40,2023-03-08 21:38:46
饮食男女,饮食男女，食之大欲存焉。电影让我嗅到蚀刻在灵魂中的时间的味道。老朱是真男人。,allstar40,2010-08-20 20:21:21
饮食男女,影片犹如一桌宴席，桌上什么样式菜都有，炒、煮、烧、蒸、炸、煎、炖、焖、煲、烩、烤、卤、腌、拌...人生的样式，人人各有烦恼、各有心事、各有追求。生活在一起越久，屋子里的空气却越是把人拉得越开，只有打开心房，才能走出自己。,allstar50,2012-03-03 02:01:56
饮食男女,家境贫寒的男孩Ali（Amir Farrokh Hashemian）帮妹妹Zahra（Bahare Seddiqi）取修补好的鞋子时，不慎将鞋子弄丢，为了不被父（Mohammad Amir Naji）、母（Fereshte Sarabandi...展开,allstar30,2017-03-06 07:04:09
饮食男女,郎雄和张艾嘉这段关系真的不太适应，不是伦理上的不适应，而是叙事上的不适应，总觉得没有铺垫而显得突兀。但是，但是，李安呐，你的早期的片子真的是太和我口味了。细腻、温情又不做作，中国式家庭伦理的最佳表述，有幽默的细节，有感情的温养，有贴切的表达，有真实的触感，太爱太爱了,allstar50,2011-05-03 01:32:11
饮食男女,体会可遇不可求的人生况味。,allstar40,2006-03-12 02:58:33
饮食男女,李安导演“父亲三部曲”之一。平淡的生活细节。凸现出不平凡的伦理观念。温馨而感人。,allstar50,2006-05-02 00:49:14
饮食男女,对于今年才观看这部影片我感到一种大不敬（,allstar50,2021-12-28 19:27:43
饮食男女,最后十五分钟把我震撼的一句话都说不出来,allstar50,2021-08-19 23:52:50
饮食男女,最后父亲说我尝出味道了，泪水自然滑落，看似最叛逆的人却守住了这个家。,allstar50,2020-12-22 19:01:33
一一,“电影发明以后，人类的生命至少比以前延长了三倍”，当我觉得自己已经看了两个小时，一拉进度条发现才过了三十几分钟的时候，我深刻地理解到了这句话,allstar40,2017-12-14 10:26:31
一一,如果电影都是过生活，那我们就过生活就好了,allstar40,2009-01-02 18:01:36
一一,"1.人们越长大就越看不到自己的后脑勺，
所以影片也选择性隐晦了故事的另一面:
洋洋湿漉漉笑着是被暗恋的女生救了，
胖子是被莉莉诱导杀害了自己的老师。
2.医生让全家人给病床上的婆婆多讲话，
妈妈哭着说她发现自己每天讲的都一样，
早上做什么，下午做什么，晚上做什么，
几分钟就讲完了，她觉得好像白活了。
3.儿女的情窦初开与父亲的初恋复燃，
用神奇的蒙太奇手法重合交织在一起。
4.雷电在亿万年无数次的击闪中，
诞生了一切生命的最基本单位氨基酸，
正如我们在无数的邂逅与接触中，
而在一瞬间大脑会爱上另外一个人。
某种意义上，两者都是在一刻发生的事。",allstar40,2021-09-11 23:49:53
一一,婆婆，对不起，不是我不喜欢跟你讲话，只是我觉得我能跟你讲的你一定老早就知道了。不然，你就不会每次都叫我“听话”。就像他们都说你走了，你也没有告诉我你去了哪里，所以，我觉得，那一定是我们都知道的地方。婆婆，我不知道的事情太多了，所以，你知道我以后想做什么吗？我要去告诉别人他们不知道的事情，给别人看他们看不到的东西。我想，这样一定天天都很好玩。说不定，有一天，我会发现你到底去了哪里。到时候，我可不可以跟大家讲，找大家一起过来看你呢？婆婆，我好想你，尤其是我看到那个还没有名字的小表弟，就会想起，你常跟我说：你老,allstar50,2008-06-29 12:20:53
一一,我这样说好了，你不在的时候，我有个机会去过了一段年轻时候的日子，本来以为我再活一次的话也许会有什么不一样，结果还是差不多，没什么不同。只是突然间觉得，再活一次的话，好像真的没那个必要。真的没那个必要……★★★★★★,allstar50,2009-07-21 00:36:10
一一,"看似平淡无奇,其实蕴含深意",allstar40,2006-03-22 13:41:59
一一,从一个婚礼开始，到一个葬礼结束。,allstar50,2009-02-17 21:09:18
一一,年轻的人无法解读的一种电影,allstar50,2005-11-27 17:16:32
一一,“自从电影发明以后，人类的生命就至少延长了三倍” “本来以为，我再活一次的话，也许会有什么不一样。结果还是差不多，没什么不同。只是突然觉得，再活一次的话，好像，真的没那个必要。” “你自己看不到，所以我拍给你看。” “没有一朵云，没有一棵树，是不美丽的。” “我觉得，我也老了…”,allstar50,2014-07-04 11:19:48
一一,《一一》被法国媒体形容为“生命的诗篇”，透过电影传颂吟唱，在叙述一则简单的家庭故事时，真正触摸到“情感的精髓”，以四两拨千金的娴熟技巧交待了少女心事、童年困惑、事业危机、家庭纠纷，以及对宗教的慨叹和对时事的讽刺。9.7,allstar50,2012-02-17 17:57:02
一一,真有这么好？我没看下去。。,,2009-05-26 20:07:08
一一,我看到了一生,allstar50,2006-04-08 09:46:35
一一,你知道的太多了 其实 杨德昌很像小波，那么的冷静和尖锐，你看完以后永远不记得他说了什么故事，却一直记得他的句子。,allstar50,2008-12-23 19:24:20
一一,以一大家子来表现整个人生，从婚礼到葬礼，一切都是轮回。许多事物我们只能看到它的一半，另外一半需要别人帮我们发现。,allstar40,2009-02-06 00:38:15
一一,用三小时去看懂人生，看不懂，活下去就会懂,allstar50,2012-08-23 11:23:41
一一,普通人家的平凡生活。小孩的世界很单纯，所以将好感当作爱情；青年的世界很叛逆，所以将冲动当作爱情；大人的世界很复杂，所以将空虚当作爱情。本片光凭那几张后脑勺的照片、以及小孩最后的演讲，就有资格被评满分。,allstar40,2010-01-14 16:53:25
一一,杨德昌获嘎纳最佳导演奖的影片，近三个小时的影像细腻而漫长，其间没有大起大落，只是一直温和的诉说，可看这平淡的真实，却叫人沉重起来,allstar50,2007-07-06 12:15:18
一一,人生的命题我们还没能参透，世界却把我们看老。,allstar50,2012-06-22 22:07:05
一一,"感觉杨德昌的电影总是很节制地表现日常生活，记录生活。看后触动，可并没发现生活之另外可能。
06.12.24平安夜观影",allstar50,2006-12-25 09:48:17
一一,NJ去了日本，回忆了初恋，却后悔，勇敢的告诉敏敏，敏敏每天和不会讲话的老妈说话，突然发现原来她根本不会表达，她的生活好沉闷。洋洋拍各种人的背影，只因为他们自己都看不到自己的背影，那有没有人拍洋洋的背影给他看？婷婷是不是我自己？不是，我要当洋洋。单纯的洋洋，如果有谁胆敢取走我的单纯，那他一定，一定没有好下场！,allstar50,2007-10-30 22:07:51
一一,"你说婚姻是个什么东西呢，这种相濡以沫带来的就是相对无言，那我们到底应该找一个爱的人一起，吵架，吵到精疲力尽声嘶力竭，一起尝尽人生百态的呢？还是应该找个差不多的人，平平淡淡，看似完满，因为不曾激烈相爱，所以无从争吵。那么，NJ，你幸福么。
我本以为我看懂了，想来最后还是没有",allstar50,2010-08-08 20:46:38
一一,杨德昌的电影剧情发展真不是一般的慢,allstar50,2007-09-01 19:34:59
一一,不被《一一》触动的人是幸运的。,allstar50,2020-12-11 21:39:48
一一,十几岁时我认定电影是为了给我赋予勇气的，我不需要靠它来反复确认生活的虚无、繁杂与荒谬。十几年后我终于能看懂杨德昌。那些越是接近本质的东西，越无法用道理和言语去概述，不如在一场好戏中令彼此的后脑勺代入。年轻时我只记得婷婷那段在盛夏暴雨中匆忙过场的恋情，如今最感同身受的却是日本软件社长大田君：他内向、诚实，有底气地坚守自我。他知道魔法的唯一答案是记下所有牌面，情愿在艺术与天台的鸽群中忘我，看透了生活的庸俗却依然热诚而谦逊。当他在爵士钢琴上闭着眼弹起月光时，像洋洋的相机与婷婷的花，那些时刻是有神明的。,allstar50,2020-07-29 11:42:35
一一,看過的最好的中國電影之一,allstar50,2006-04-21 20:18:32
一一,如果你没看到我看到的东西，你怎么知道我看到什么？如果你说爱我只是年轻的冲动，那你和乱性的英文老师有什么区别？如果你很认真过度的照顾一盆花，它却因此反而不能开花，那你猜花是难过，还是开心？如果你活着只是为了在一年一次的吉利日子结婚看八字，看风水发大财，那和畜牲有什么不同？如果你做生意几十年，都在做自己不喜欢的事，那你怎么会开心？如果你忘不掉初恋的原因，只是因为空虚，那你到底忘不掉的是什么？如果你每天对着昏迷的妈妈说一样的话，到了庙里又听大师讲一样的话，那家里和庙里又有区别？如果你学会记忆宫殿，只是为了给魔术师证明自己很聪明，那你变得还是魔术吗？如果人生注定只能看见一半的东西，那我觉得，我已经老了。,allstar30,2020-02-05 16:22:10
一一,"太文艺了,受不大了",allstar20,2011-04-07 04:41:54
一一,台湾电影的怪圈。忍着看了一大半终于点了右上角的小红叉。第二天爬起来看完。一部电影不看完是没办法加以评判的，何况看完又沉淀两天才下结论。要不是那个小男孩有点意思估计连分都懒得打，片子要表达的本意是非常好的，但偏偏太过腔调，有时文艺是提升的点睛之笔，有时也会变成谋杀的利刃,allstar20,2010-07-22 15:18:17
一一,也许这是一部很有内涵的电影，但是真的不能阻止他是一个无聊的电影，而且三个小时。。。原来豆瓣250也有让我看不下去的时候,allstar10,2013-01-16 20:54:15
一一,生活真苦闷,allstar50,2009-08-03 11:15:17
一一,這是一部很裝逼的電影。從老到小每個人物開口就是箴言金句，太不自然，什麼你拍不到你的背面，真是夠了。這沒法與導演的早期傑作相比。片中諸多手法都是生硬的老套，像學生拍的。但有些地方則很嫻熟，是導演向來擅長的。它反映出導演的思想混亂，沒有東西可以燃燒了。裝憂鬱的文青很吃這套。,allstar20,2017-04-15 00:08:40
一一,孤独 一段又一段,allstar40,2010-05-11 00:35:55
一一,"2021-7-3重看。始于婚礼，终于葬礼，三小时流转的是我们不甘、无奈、卑微、孜孜且苟且的一生，看完只觉年华这般老去不可追，见微知著，剥离戏剧化表现展现日常生活底色的肌理，死生为何，悲欢若梦，以极具功力的手笔撬开寻常无波的生活流表象，写尽无常无情。
生命可以延长三倍吗，生活可以重来吗，重返年轻会改变选择吗，遇上另一个人会改写未来吗，有机会看到这世界的另一半吗，这个世界会好吗，你会原谅我吗，你有倾诉的人吗。
多声部的运用，画外音多处渗进，营造出表象生机蓬勃实则人人渡劫的空洞空间；门/窗框视角望见的人生——我们永远无法洞悉生活的全部真相；窗外霓虹与室内面容叠印，像在平静麻木的面具上涂了一层虚饰的华彩，我们迟早要转过身去解开一团团乱麻——中年人并无停下脚步喘气休憩的资格，甚至连怀缅与幻想也是奢侈。",allstar50,2006-10-13 21:49:35
一一,电影发明之后，人类的生命比起以前延长了三倍。,allstar40,2013-02-23 22:15:13
一一,如果要在电影里看无聊的日子，那看生活就好了啊，看什么电影。,allstar20,2023-06-03 17:14:28
一一,"杨德昌收山之作,获戛纳最佳导演。1.""电影的发明使我们的人生延长了三倍""，这部电影似乎在三小时内穷尽了我们每个人的人生；2.远景固定长镜头为主,构图极佳,配乐精简,启用业余演员,极致的现实主义;3.多处对镜子和玻璃反射的利用,精妙绝伦;4.生活化的琐碎细节,金句不断,繁而不杂,意味深长。（9.5/10）",allstar50,2015-06-04 16:27:54
一一,这是一部缓慢的电影，也正是这缓慢才能把一个普通家庭所有成员的迷茫和悲伤都呈现在观众面前。洋洋说他老了，但世界一直在老去，借用泰戈尔的话：“孩子们在无边世界的海滨聚会。风暴在无路的天空中飘游，船舶在无轨的海上破碎，死亡在猖狂，孩子们却在游戏。在无边世界的海滨，孩子们盛大地聚会着。”,allstar50,2010-07-23 10:17:03
一一,"小男孩太可爱了，多给一颗星。编剧像是TVB请的，艺术总监像是日本请的。这他妈明明一个TVB式的撒狗血""生活化""剧情，有他妈什么好文艺又哀伤的？内涵在哪？细节在哪？我只看见台湾人2000年就装的一手好逼了。两千年，盒盒，我跟小男孩还同岁。",allstar20,2013-05-15 23:21:08
一一,当代人三大困境：很不安 无意义 想和旧情人在日本散步 不明白很多人为什么老说杨德昌精准是因为他CS 其实他精准主要是因为他很渣 并且刻薄、聪明、有才华,,2016-08-12 22:23:36
一一,没看明白。,,2008-01-01 11:15:10
一一,实在很喜欢，杨德昌什么时候再出电影啊，强烈期待,,2006-06-21 09:29:31
一一,看到大家也都这么疲惫，我也就疲惫得安心多了。虽然是第一遍看，却很快发现不能以“一部电影”的体量去衡量，因为哪怕得到一点点新的感性经验、理性经验、生活经验，哪怕看完马上去跟家里人吵一顿再看，一定会是又一部全新的电影。“我要让别人看到他们看不到的东西。”洋洋替杨德昌说了。→22.2.20 时隔六年重温。全家四个人一起看。,allstar50,2016-12-04 15:56:44
一一,我的妈呀，有人把这片子称之为华语no1，我等泛泛之辈是无法感受到了,allstar10,2017-03-11 07:00:39
一一,粗浅的人生阅历不足以深刻解读此片主旨，三个小时分了两次昏沉看完。洋洋每次出场都仿佛给沉闷的调子平添了几许颜色。拍摄了一堆后脑勺的照片显示出的童稚分外难得。多次镜面反射叙事、音画错位过渡、长时间的静默，让这部片子在琐碎的日常里多了几分形而上的哲思。平静如流水一样的生活本质令人心伤。,allstar30,2015-07-06 22:50:12
一一,作为一个女生真的不喜欢这种电影，这个电影里面女生被出轨还要继续过下去，被当成备胎被渣还要当善人，女生只能用身体留住男的，果然是男的拍得,allstar20,2022-09-08 14:54:37
一一,"波澜壮阔
西方人永远也把握不到的东方家庭伦理，《瞬息全宇宙》之类的对东方家庭的西方式理解跟这一对比，就更加的苍白无力。东方的家庭和解靠的从来都不是爱，靠的是对时间的理解，对无常的体认，是无可奈何花落去，是似曾相识燕归来。
让我们暂时抛开那些宏大，卑微到生活里，去经验后悔与无奈，去看到那些我们看不到的东西",allstar50,2022-09-05 12:23:44
一一,9.9/10 怎么能拍出这么细腻的电影……缓慢流淌的人的一生。有很多画面和台词的错位剪辑，图文不符但似乎确是同一个道理。在车上看楼房向后跑去、俯拍坐法复杂的日本地铁、抽烟的男人面前激起一人高的浪。我是被大人龌龊想法揣度的玩气球的小孩，我是被夸奖的别人家的懂事孩子，我是恋爱里被当作替代品觉得委屈的女孩，我是初恋心里永远的白月光，我是怀了新生命的妈妈，我是吃前任醋的现任也是让现任吃醋的前任，我是为爱人收拾烂摊子的女人，我是老实诚恳不会撒谎善良得很难混迹生意圈的中年男人，我是日子过得千篇一律到崩溃的中年女人，我是躺在床上插满管子的老人。我想做去日本找你的人，也想做在台湾家里等你的人。人只能看到事物的一半，人在倾诉时不知道对方能否听到、也不确定自己说的话到底是否真心。一生二，我终将老去，总有人年轻。,allstar50,2023-02-11 00:31:12
一一,看完这三个小时，仿佛度过了一生。,allstar50,2009-10-24 18:11:50
一一,这部电影太美了。我一直在想读书，看电影的意义是什么，只是为了精神愉悦吗，现在慢慢懂了，是进入书和电影里的世界，去经历与沉浸，从而延长寿命。我决定从此以后，看任何电影，书，综艺，动漫都不再倍速观看。倍速观看得到的是更高的信息获取效率，损失的是在精神世界里遨游的机会。说回这部电影，没有学过电影不知道怎么评价配乐剪辑，只能说导演太会拍了，让我感受到了并不知道确切意思的电影质感是什么。人生啊，重来一遍也是如此。,allstar50,2021-02-16 21:59:54
一一,好看是好看的，但是有点过誉了。尤其是里面的男性角色，真的很让人不适。女性角色要么被塑造成只会为男人争风吃醋死去活来的疯女人，要么就是女秘书小老婆这种彻头彻尾的男性陪衬。好不容易有个母亲的角色可以好好发挥，结果估计是不知道咋写，干脆把人家流放到山里修行了，真的很无语。男人还是只会做这种被女人争来抢去的白日梦，再抽根烟喝顿酒聊聊初恋或者前任的那点事儿装一下深沉，真是恶心。还有里面让小女生不小心露内裤的镜头真的有必要吗，学什么不好偏学小日子那套低俗恶趣味，yue了。,allstar30,2024-04-25 06:51:36
一一,小孩儿的台词满有哲理的，对比显得大人们是那么的浑浑噩噩，暧昧不明，彷徨潦倒，失落沉溺，恩怨纠缠。他将来又会成为一个怎样的人，过着怎样的生活呢,allstar40,2017-05-15 21:46:01
一一,"如同一些心碎的傍晚，一些希望依稀的清晨。哭着睡了，还是会在下一个天亮醒来。如同在某个黄昏的街巷转角，你突然懂得了人间所有的哀愁，和所有温柔。太多。这样一部近三小时电影，你觉得可以反复地放，放很多很多遍。待到片尾矮小的洋洋说“我也老了""， 你依旧会掉下泪来，仿佛自己过了许多世。",allstar50,2017-08-14 22:25:48
一一,对于我，《一一》是我们这代人，1980s影迷的“通过仪式”，它意味着人生从一阶段进入到下一个阶段，从出生、孩童、恋爱、成年、婚礼、病痛，直到死亡，也意味着电影这张空白屏幕上，从投放着外观的电影，变成投射内心的电影。这个仪式的最后一步，是杨德昌及其他几位黄金时代大导演的去世。年轻而有朝气的网络，已经承载着太重的衰老的电影。,allstar50,2006-04-13 13:36:50
一一,重看。像一记闷声重击，多少技巧都溶解在杨德昌的智慧里。每个人都要独自面对自己的问题，这个家庭就像一个缩影，让观众同时感到童年、青春、中年和老年在身上流淌。——他居然完成了这个几乎不可能的构想。我想，再也没有一趟人生旅程，可以让我走得这样疲惫，又这样坦然。多年以后，我对《一一》印象最深刻的影评依然来自贾樟柯，他说：“这部杰作平实地写出了生之压力，甚至让我感觉到了疲惫的喘息”，“在缓慢而痛苦的剥落中，裸露了五十岁的真情”。,allstar50,2020-04-05 19:59:56
一一,豆瓣果然喜欢这种又长又无聊，不知所谓的文艺片，最后洋洋那段对婆婆的话有种大人硬装小孩口气的感觉，很多不知所谓没任何意义的情节和人物完全可以cut掉,allstar20,2013-10-19 20:10:10
一一,太抱歉 主要看到的是男性的无病呻吟欺骗虚伪 女性的隐忍痛苦愤怒爆发 如果这是导演想要表达的那我很感谢 毕竟很真实坦诚地展现了青年与中年性别关系 家庭代际关系中丑陋现实的那面 是那种看完以后回想起故事中的龌龊事都想呕的程度 但是似乎好像这原来不是导演的本意啊…… 时不时插入一些好像参透人生哲理的句子 借由男性之口轻浮地说出来只觉得有些矫揉造作了 镜头很有风格有想法 但是真的感觉过誉了,allstar30,2024-02-14 14:39:59
一一,真了不起。把人生的各个阶段都反映了。,allstar50,2011-09-15 19:42:24
一一,最喜欢，没之一,allstar50,2011-08-03 10:01:15
